,fecha_hora,fecha_id,mes,dia_mes,semana_año,nombre_dia,precipitacion,presion,temperatura,humedad,Velocidad_Prom,Velocidad_Max,Direccion_Prom,Direccion_Max,radiacion,humedad_suelo,pluviometro,fecha
2722,2021-12-23 10:00:00,2021-12-23 10,12,23,51,Jueves,0.0,866.743,23.39,54.683,1.363,2.427,122.933,133.2,789.891,37.6,,2021-12-23 10:00
2723,2021-12-23 11:00:00,2021-12-23 11,12,23,51,Jueves,0.0,865.94,24.537,54.05,2.523,3.955,99.7,74.783,894.758,37.6,,2021-12-23 11:00
2724,2021-12-23 12:00:00,2021-12-23 12,12,23,51,Jueves,0.0,865.03,25.377,49.185,3.175,5.02,86.65,103.933,783.285,37.6,,2021-12-23 12:00
2725,2021-12-23 13:00:00,2021-12-23 13,12,23,51,Jueves,0.0,864.025,25.933,46.843,3.14,5.185,77.3,84.417,762.67,37.6,,2021-12-23 13:00
2726,2021-12-23 14:00:00,2021-12-23 14,12,23,51,Jueves,0.0,863.555,24.915,56.877,4.063,6.81,73.9,68.517,532.66,37.6,,2021-12-23 14:00
2727,2021-12-23 15:00:00,2021-12-23 15,12,23,51,Jueves,0.0,863.368,24.198,61.013,3.375,5.302,88.15,84.433,133.235,37.6,,2021-12-23 15:00
2728,2021-12-23 16:00:00,2021-12-23 16,12,23,51,Jueves,0.0,863.548,23.595,63.653,3.093,4.825,92.6,92.633,116.184,37.6,,2021-12-23 16:00
2729,2021-12-23 17:00:00,2021-12-23 17,12,23,51,Jueves,0.0,863.975,22.647,69.17,3.032,4.505,98.833,99.35,17.857,37.6,,2021-12-23 17:00
2730,2021-12-23 18:00:00,2021-12-23 18,12,23,51,Jueves,0.0,864.642,21.825,73.85,2.028,3.072,110.817,109.367,0.0,37.6,,2021-12-23 18:00
2731,2021-12-23 19:00:00,2021-12-23 19,12,23,51,Jueves,0.0,865.477,21.598,74.967,2.385,3.28,75.3,74.9,0.0,37.6,,2021-12-23 19:00
2732,2021-12-23 20:00:00,2021-12-23 20,12,23,51,Jueves,0.0,866.218,21.215,75.93,2.235,3.23,92.483,92.367,0.0,37.6,,2021-12-23 20:00
2733,2021-12-23 21:00:00,2021-12-23 21,12,23,51,Jueves,0.0,866.672,20.937,76.228,2.06,2.908,87.3,86.783,0.0,37.6,,2021-12-23 21:00
2734,2021-12-23 22:00:00,2021-12-23 22,12,23,51,Jueves,0.0,866.652,20.553,78.533,1.802,2.55,63.3,69.533,0.0,37.6,,2021-12-23 22:00
2735,2021-12-23 23:00:00,2021-12-23 23,12,23,51,Jueves,0.0,866.4,19.82,84.068,0.74,1.128,121.833,120.7,0.0,37.6,,2021-12-23 23:00
2736,2021-12-24 00:00:00,2021-12-24 00,12,24,51,Viernes,0.0,865.96,19.502,86.137,0.682,1.033,86.05,87.933,0.0,37.6,,2021-12-24 00:00
2737,2021-12-24 01:00:00,2021-12-24 01,12,24,51,Viernes,0.0,865.397,19.192,87.333,1.167,1.548,62.933,59.867,0.0,37.6,,2021-12-24 01:00
2738,2021-12-24 02:00:00,2021-12-24 02,12,24,51,Viernes,0.0,865.143,19.07,86.79,1.282,1.68,59.783,60.2,0.0,37.6,,2021-12-24 02:00
2739,2021-12-24 03:00:00,2021-12-24 03,12,24,51,Viernes,0.0,865.073,18.913,86.462,1.067,1.492,71.383,69.25,0.0,37.6,,2021-12-24 03:00
2740,2021-12-24 04:00:00,2021-12-24 04,12,24,51,Viernes,0.0,865.183,18.907,86.398,0.5,0.772,170.85,163.167,0.0,37.6,,2021-12-24 04:00
2741,2021-12-24 05:00:00,2021-12-24 05,12,24,51,Viernes,0.0,865.353,18.582,87.868,0.492,0.723,188.767,183.283,0.0,37.6,,2021-12-24 05:00
2742,2021-12-24 06:00:00,2021-12-24 06,12,24,51,Viernes,0.0,866.063,17.89,87.007,1.015,1.347,157.617,149.317,25.366,37.6,,2021-12-24 06:00
2743,2021-12-24 07:00:00,2021-12-24 07,12,24,51,Viernes,0.0,867.153,18.488,86.212,0.802,1.105,120.467,114.267,152.787,37.6,,2021-12-24 07:00
2744,2021-12-24 08:00:00,2021-12-24 08,12,24,51,Viernes,0.0,867.457,19.608,82.753,0.835,1.392,149.267,169.3,277.9,37.6,,2021-12-24 08:00
2745,2021-12-24 09:00:00,2021-12-24 09,12,24,51,Viernes,0.0,866.867,21.885,70.863,0.68,1.29,157.483,174.767,651.339,37.6,,2021-12-24 09:00
2746,2021-12-24 10:00:00,2021-12-24 10,12,24,51,Viernes,0.0,866.168,23.275,61.602,1.9,2.902,96.017,90.567,546.05,37.6,,2021-12-24 10:00
2747,2021-12-24 11:00:00,2021-12-24 11,12,24,51,Viernes,0.0,865.335,24.547,55.915,2.102,3.508,103.917,112.55,668.334,37.6,,2021-12-24 11:00
2748,2021-12-24 12:00:00,2021-12-24 12,12,24,51,Viernes,0.0,864.502,24.797,52.553,3.16,4.81,82.067,78.917,933.016,37.6,,2021-12-24 12:00
2749,2021-12-24 13:00:00,2021-12-24 13,12,24,51,Viernes,0.0,863.593,25.387,54.717,2.853,4.692,80.017,83.417,805.61,37.6,,2021-12-24 13:00
2750,2021-12-24 14:00:00,2021-12-24 14,12,24,51,Viernes,0.0,862.87,25.603,54.31,3.01,4.725,76.2,77.517,691.729,37.6,,2021-12-24 14:00
2751,2021-12-24 15:00:00,2021-12-24 15,12,24,51,Viernes,0.0,862.532,25.302,57.598,3.473,5.643,76.983,80.567,364.984,37.6,,2021-12-24 15:00
2752,2021-12-24 16:00:00,2021-12-24 16,12,24,51,Viernes,0.0,862.497,24.558,61.35,3.125,4.895,84.4,85.717,172.541,37.6,,2021-12-24 16:00
2753,2021-12-24 17:00:00,2021-12-24 17,12,24,51,Viernes,0.0,862.993,23.31,68.097,3.555,5.185,97.617,97.517,30.67,37.6,,2021-12-24 17:00
2754,2021-12-24 18:00:00,2021-12-24 18,12,24,51,Viernes,0.0,863.748,22.327,73.278,3.148,4.613,90.583,90.333,0.0,37.6,,2021-12-24 18:00
2755,2021-12-24 19:00:00,2021-12-24 19,12,24,51,Viernes,0.0,864.522,21.733,76.795,2.172,3.07,88.75,88.8,0.0,37.6,,2021-12-24 19:00
2756,2021-12-24 20:00:00,2021-12-24 20,12,24,51,Viernes,0.0,865.292,21.217,78.025,1.068,1.475,134.1,135.733,0.0,37.6,,2021-12-24 20:00
2757,2021-12-24 21:00:00,2021-12-24 21,12,24,51,Viernes,0.0,865.827,20.463,81.153,0.573,0.852,103.117,113.517,0.0,37.6,,2021-12-24 21:00
2758,2021-12-24 22:00:00,2021-12-24 22,12,24,51,Viernes,0.0,865.763,20.41,81.47,1.77,2.658,79.733,77.683,0.0,37.6,,2021-12-24 22:00
2759,2021-12-24 23:00:00,2021-12-24 23,12,24,51,Viernes,0.0,865.507,20.362,80.643,0.882,1.468,91.783,88.333,0.0,37.6,,2021-12-24 23:00
2760,2021-12-25 00:00:00,2021-12-25 00,12,25,51,Sábado,0.0,865.172,20.007,83.192,0.612,1.045,212.883,200.2,0.0,37.6,,2021-12-25 00:00
2761,2021-12-25 01:00:00,2021-12-25 01,12,25,51,Sábado,0.0,864.537,19.35,87.4,0.623,0.828,106.183,106.933,0.0,37.678,,2021-12-25 01:00
2762,2021-12-25 02:00:00,2021-12-25 02,12,25,51,Sábado,0.0,864.003,18.935,87.808,0.722,0.967,135.15,141.083,0.0,37.7,,2021-12-25 02:00
2763,2021-12-25 03:00:00,2021-12-25 03,12,25,51,Sábado,0.0,864.058,18.693,87.808,1.212,1.908,81.667,86.1,0.0,37.7,,2021-12-25 03:00
2764,2021-12-25 04:00:00,2021-12-25 04,12,25,51,Sábado,0.0,864.383,18.583,89.208,1.025,1.432,108.55,93.75,0.0,37.7,,2021-12-25 04:00
2765,2021-12-25 05:00:00,2021-12-25 05,12,25,51,Sábado,0.0,864.652,18.627,88.742,0.707,1.018,116.467,122.267,0.0,37.7,,2021-12-25 05:00
2766,2021-12-25 06:00:00,2021-12-25 06,12,25,51,Sábado,0.0,864.945,18.212,88.138,0.662,0.902,135.017,134.4,14.857,37.7,,2021-12-25 06:00
2767,2021-12-25 07:00:00,2021-12-25 07,12,25,51,Sábado,0.001,865.722,19.555,81.288,0.713,1.053,122.6,126.017,144.019,37.7,,2021-12-25 07:00
2768,2021-12-25 08:00:00,2021-12-25 08,12,25,51,Sábado,0.0,866.362,20.14,77.428,0.582,0.903,157.85,145.367,194.164,37.7,,2021-12-25 08:00
2769,2021-12-25 09:00:00,2021-12-25 09,12,25,51,Sábado,0.0,866.128,22.285,64.83,0.677,1.17,133.267,133.217,306.412,37.7,,2021-12-25 09:00
2770,2021-12-25 10:00:00,2021-12-25 10,12,25,51,Sábado,0.0,865.482,23.825,56.63,0.637,1.122,153.017,154.267,545.157,37.7,,2021-12-25 10:00
2771,2021-12-25 11:00:00,2021-12-25 11,12,25,51,Sábado,0.0,864.557,25.153,50.22,1.118,1.745,150.0,149.583,857.572,37.7,,2021-12-25 11:00
2772,2021-12-25 12:00:00,2021-12-25 12,12,25,51,Sábado,0.0,863.477,26.025,47.717,2.227,3.652,105.2,109.2,906.162,37.7,,2021-12-25 12:00
2773,2021-12-25 13:00:00,2021-12-25 13,12,25,51,Sábado,0.0,862.465,26.515,47.708,2.753,4.35,84.4,87.1,812.088,37.698,,2021-12-25 13:00
2774,2021-12-25 14:00:00,2021-12-25 14,12,25,51,Sábado,0.0,861.808,26.748,48.375,2.675,4.317,86.917,88.517,643.102,37.698,,2021-12-25 14:00
2775,2021-12-25 15:00:00,2021-12-25 15,12,25,51,Sábado,0.0,861.347,26.555,51.005,2.71,4.402,89.517,86.4,289.361,37.7,,2021-12-25 15:00
2776,2021-12-25 16:00:00,2021-12-25 16,12,25,51,Sábado,0.0,861.56,25.715,56.142,2.775,4.247,87.033,85.617,68.703,37.698,,2021-12-25 16:00
2777,2021-12-25 17:00:00,2021-12-25 17,12,25,51,Sábado,0.0,862.247,23.653,68.995,3.408,5.178,101.133,91.4,11.883,37.7,,2021-12-25 17:00
2778,2021-12-25 18:00:00,2021-12-25 18,12,25,51,Sábado,0.0,863.14,22.553,75.045,2.38,3.695,93.683,90.15,0.0,37.7,,2021-12-25 18:00
2779,2021-12-25 19:00:00,2021-12-25 19,12,25,51,Sábado,0.0,863.74,22.115,76.45,1.813,2.56,94.983,93.517,0.0,37.7,,2021-12-25 19:00
2780,2021-12-25 20:00:00,2021-12-25 20,12,25,51,Sábado,0.0,864.767,21.748,77.87,1.15,1.615,121.233,121.183,0.0,37.7,,2021-12-25 20:00
2781,2021-12-25 21:00:00,2021-12-25 21,12,25,51,Sábado,0.0,865.252,21.69,77.303,1.633,2.325,102.583,102.2,0.0,37.7,,2021-12-25 21:00
2782,2021-12-25 22:00:00,2021-12-25 22,12,25,51,Sábado,0.0,865.477,21.293,79.273,0.928,1.427,144.067,150.75,0.0,37.702,,2021-12-25 22:00
2783,2021-12-25 23:00:00,2021-12-25 23,12,25,51,Sábado,0.0,865.263,20.213,85.822,0.733,1.045,169.367,163.35,0.0,37.7,,2021-12-25 23:00
2784,2021-12-26 00:00:00,2021-12-26 00,12,26,51,Domingo,0.0,864.907,20.002,84.297,0.827,1.135,174.333,171.633,0.0,37.7,,2021-12-26 00:00
2785,2021-12-26 01:00:00,2021-12-26 01,12,26,51,Domingo,0.0,864.298,19.978,84.76,0.942,1.397,102.233,103.8,0.0,37.7,,2021-12-26 01:00
2786,2021-12-26 02:00:00,2021-12-26 02,12,26,51,Domingo,0.0,863.85,19.763,86.462,0.605,0.903,76.267,74.417,0.0,37.7,,2021-12-26 02:00
2787,2021-12-26 03:00:00,2021-12-26 03,12,26,51,Domingo,0.0,863.982,19.603,87.22,0.717,1.073,159.6,137.4,0.0,37.7,,2021-12-26 03:00
2788,2021-12-26 04:00:00,2021-12-26 04,12,26,51,Domingo,0.0,864.388,19.31,89.215,0.962,1.413,143.983,148.25,0.0,37.7,,2021-12-26 04:00
2789,2021-12-26 05:00:00,2021-12-26 05,12,26,51,Domingo,0.0,864.813,19.197,89.748,0.705,1.01,115.75,120.133,0.0,37.7,,2021-12-26 05:00
2790,2021-12-26 06:00:00,2021-12-26 06,12,26,51,Domingo,0.0,865.362,19.047,90.35,0.947,1.382,146.383,130.017,21.965,37.7,,2021-12-26 06:00
2791,2021-12-26 07:00:00,2021-12-26 07,12,26,51,Domingo,0.0,866.228,19.28,89.832,0.652,0.968,114.3,117.35,63.749,37.7,,2021-12-26 07:00
2792,2021-12-26 08:00:00,2021-12-26 08,12,26,51,Domingo,0.0,866.725,20.248,83.843,0.912,1.335,159.983,153.367,219.737,37.7,,2021-12-26 08:00
2793,2021-12-26 09:00:00,2021-12-26 09,12,26,51,Domingo,0.0,866.705,21.448,75.467,2.072,3.032,83.2,66.6,376.854,37.7,,2021-12-26 09:00
2794,2021-12-26 10:00:00,2021-12-26 10,12,26,51,Domingo,0.0,866.132,22.392,69.103,1.563,2.528,125.467,131.95,665.641,37.7,,2021-12-26 10:00
2795,2021-12-26 11:00:00,2021-12-26 11,12,26,51,Domingo,0.0,864.942,24.212,59.71,1.928,3.112,86.367,78.083,927.061,37.702,,2021-12-26 11:00
2796,2021-12-26 12:00:00,2021-12-26 12,12,26,51,Domingo,0.0,863.905,24.58,58.865,2.967,4.652,86.5,86.617,796.681,37.7,,2021-12-26 12:00
2797,2021-12-26 13:00:00,2021-12-26 13,12,26,51,Domingo,0.0,862.748,24.895,58.472,3.168,4.642,89.367,92.067,475.035,37.7,,2021-12-26 13:00
2798,2021-12-26 14:00:00,2021-12-26 14,12,26,51,Domingo,0.0,861.958,24.893,61.185,2.895,4.565,91.417,95.733,285.327,37.7,,2021-12-26 14:00
2799,2021-12-26 15:00:00,2021-12-26 15,12,26,51,Domingo,0.0,861.682,24.513,61.945,2.975,4.658,107.3,105.633,240.254,37.7,,2021-12-26 15:00
2800,2021-12-26 16:00:00,2021-12-26 16,12,26,51,Domingo,0.0,862.0,24.1,64.682,3.633,5.282,88.95,87.5,111.917,37.7,,2021-12-26 16:00
2801,2021-12-26 17:00:00,2021-12-26 17,12,26,51,Domingo,0.0,862.62,23.098,69.312,3.778,5.398,90.95,89.717,9.276,37.7,,2021-12-26 17:00
2802,2021-12-26 18:00:00,2021-12-26 18,12,26,51,Domingo,0.0,863.647,22.255,74.895,3.342,4.853,90.967,89.317,0.0,37.702,,2021-12-26 18:00
2803,2021-12-26 19:00:00,2021-12-26 19,12,26,51,Domingo,0.0,864.278,21.608,79.375,2.432,3.8,85.8,86.217,0.0,37.7,,2021-12-26 19:00
2804,2021-12-26 20:00:00,2021-12-26 20,12,26,51,Domingo,0.0,865.205,21.245,79.975,2.002,2.897,103.567,93.683,0.0,37.7,,2021-12-26 20:00
2805,2021-12-26 21:00:00,2021-12-26 21,12,26,51,Domingo,0.0,865.603,20.853,81.703,0.957,1.343,82.067,82.917,0.0,37.7,,2021-12-26 21:00
2806,2021-12-26 22:00:00,2021-12-26 22,12,26,51,Domingo,0.0,865.443,20.287,84.452,0.797,1.102,123.583,123.933,0.0,37.693,,2021-12-26 22:00
2807,2021-12-26 23:00:00,2021-12-26 23,12,26,51,Domingo,0.0,865.428,19.913,84.737,0.72,1.008,91.367,91.183,0.0,37.697,,2021-12-26 23:00
2808,2021-12-27 00:00:00,2021-12-27 00,12,27,52,Lunes,0.0,865.043,19.502,85.413,0.642,0.848,138.05,140.133,0.0,37.687,,2021-12-27 00:00
2809,2021-12-27 01:00:00,2021-12-27 01,12,27,52,Lunes,0.0,864.492,19.472,86.015,0.595,0.867,191.017,170.75,0.0,37.64,,2021-12-27 01:00
2810,2021-12-27 02:00:00,2021-12-27 02,12,27,52,Lunes,0.0,864.028,19.245,88.538,0.475,0.697,145.4,143.367,0.0,37.662,,2021-12-27 02:00
2811,2021-12-27 03:00:00,2021-12-27 03,12,27,52,Lunes,0.0,864.122,19.22,88.842,0.633,0.943,109.9,99.167,0.0,37.643,,2021-12-27 03:00
2812,2021-12-27 04:00:00,2021-12-27 04,12,27,52,Lunes,0.0,864.41,19.203,88.61,0.42,0.62,172.683,163.917,0.0,37.605,,2021-12-27 04:00
2813,2021-12-27 05:00:00,2021-12-27 05,12,27,52,Lunes,0.0,864.765,19.142,88.308,0.59,0.753,129.583,129.867,0.0,37.61,,2021-12-27 05:00
2814,2021-12-27 06:00:00,2021-12-27 06,12,27,52,Lunes,0.0,865.125,19.228,86.602,0.563,0.787,162.717,148.0,8.523,37.602,,2021-12-27 06:00
2815,2021-12-27 07:00:00,2021-12-27 07,12,27,52,Lunes,0.0,865.88,19.48,86.177,0.68,0.93,109.55,104.467,48.72,37.588,,2021-12-27 07:00
2816,2021-12-27 08:00:00,2021-12-27 08,12,27,52,Lunes,0.0,866.27,19.618,86.46,1.387,1.972,77.067,63.183,155.501,37.602,,2021-12-27 08:00
2817,2021-12-27 09:00:00,2021-12-27 09,12,27,52,Lunes,0.0,866.248,20.92,79.743,0.75,1.255,167.067,169.267,226.965,37.547,,2021-12-27 09:00
2818,2021-12-27 10:00:00,2021-12-27 10,12,27,52,Lunes,0.0,865.648,22.38,66.953,1.353,2.312,119.483,111.467,565.12,37.537,,2021-12-27 10:00
2819,2021-12-27 11:00:00,2021-12-27 11,12,27,52,Lunes,0.0,864.63,23.733,59.46,2.298,3.775,63.283,69.417,342.745,37.53,,2021-12-27 11:00
2820,2021-12-27 12:00:00,2021-12-27 12,12,27,52,Lunes,0.0,863.803,24.215,58.34,2.243,3.498,98.7,100.95,407.126,37.513,,2021-12-27 12:00
2821,2021-12-27 13:00:00,2021-12-27 13,12,27,52,Lunes,0.0,863.108,24.397,55.855,2.65,3.887,88.433,85.3,208.476,37.508,,2021-12-27 13:00
2822,2021-12-27 14:00:00,2021-12-27 14,12,27,52,Lunes,0.0,862.775,22.538,62.74,2.962,4.357,110.917,115.983,212.025,37.523,,2021-12-27 14:00
2823,2021-12-27 15:00:00,2021-12-27 15,12,27,52,Lunes,0.0,862.837,21.538,68.095,1.985,2.967,114.783,113.133,105.457,37.518,,2021-12-27 15:00
2824,2021-12-27 16:00:00,2021-12-27 16,12,27,52,Lunes,0.0,862.987,19.803,82.798,1.36,2.228,117.417,105.6,40.753,37.522,,2021-12-27 16:00
2825,2021-12-27 17:00:00,2021-12-27 17,12,27,52,Lunes,0.0,862.957,19.44,86.632,0.81,1.102,121.05,118.783,9.381,37.503,0.254,2021-12-27 17:00
2826,2021-12-27 18:00:00,2021-12-27 18,12,27,52,Lunes,0.001,863.492,19.467,85.012,0.798,1.072,147.583,152.25,0.0,37.508,,2021-12-27 18:00
2827,2021-12-27 19:00:00,2021-12-27 19,12,27,52,Lunes,0.0,864.092,19.083,86.863,0.598,0.872,141.167,141.133,0.0,37.503,,2021-12-27 19:00
2828,2021-12-27 20:00:00,2021-12-27 20,12,27,52,Lunes,0.0,864.888,18.61,85.52,0.962,1.257,156.617,159.05,0.0,37.508,,2021-12-27 20:00
2829,2021-12-27 21:00:00,2021-12-27 21,12,27,52,Lunes,0.0,865.053,18.512,85.575,0.738,0.988,160.117,162.483,0.0,37.51,,2021-12-27 21:00
2830,2021-12-27 22:00:00,2021-12-27 22,12,27,52,Lunes,0.0,864.782,18.355,87.19,0.76,1.093,146.867,143.967,0.0,37.508,,2021-12-27 22:00
2831,2021-12-27 23:00:00,2021-12-27 23,12,27,52,Lunes,0.0,864.845,18.197,85.928,0.602,0.867,166.283,165.4,0.0,37.512,,2021-12-27 23:00
2832,2021-12-28 00:00:00,2021-12-28 00,12,28,52,Martes,0.0,864.413,18.195,88.013,0.558,0.78,167.483,171.067,0.0,37.51,,2021-12-28 00:00
2833,2021-12-28 01:00:00,2021-12-28 01,12,28,52,Martes,0.0,863.775,18.047,87.993,0.665,0.908,194.9,178.883,0.0,37.512,,2021-12-28 01:00
2834,2021-12-28 02:00:00,2021-12-28 02,12,28,52,Martes,0.0,863.138,17.952,89.025,0.532,0.752,162.75,163.7,0.0,37.505,,2021-12-28 02:00
2835,2021-12-28 03:00:00,2021-12-28 03,12,28,52,Martes,0.0,863.138,17.757,89.152,0.54,0.745,137.85,134.65,0.0,37.51,,2021-12-28 03:00
2836,2021-12-28 04:00:00,2021-12-28 04,12,28,52,Martes,0.0,863.472,17.708,88.675,0.56,0.822,142.867,146.183,0.0,37.507,,2021-12-28 04:00
2837,2021-12-28 05:00:00,2021-12-28 05,12,28,52,Martes,0.0,864.053,17.622,89.455,0.512,0.725,155.483,157.483,0.0,37.51,,2021-12-28 05:00
2838,2021-12-28 06:00:00,2021-12-28 06,12,28,52,Martes,0.0,864.652,17.958,87.948,0.642,0.873,151.55,149.8,14.745,37.507,,2021-12-28 06:00
2839,2021-12-28 07:00:00,2021-12-28 07,12,28,52,Martes,0.0,865.332,19.07,82.692,0.572,0.983,183.333,189.417,201.322,37.508,,2021-12-28 07:00
2840,2021-12-28 08:00:00,2021-12-28 08,12,28,52,Martes,0.0,865.813,20.298,76.925,0.618,1.15,228.8,208.45,347.593,37.507,,2021-12-28 08:00
2841,2021-12-28 09:00:00,2021-12-28 09,12,28,52,Martes,0.0,865.785,20.973,74.323,0.492,0.898,100.433,92.2,391.826,37.502,,2021-12-28 09:00
2842,2021-12-28 10:00:00,2021-12-28 10,12,28,52,Martes,0.0,865.247,21.922,68.203,1.038,1.568,91.25,88.6,445.38,37.503,,2021-12-28 10:00
2843,2021-12-28 11:00:00,2021-12-28 11,12,28,52,Martes,0.0,864.298,23.413,62.448,1.418,2.205,149.75,144.55,501.06,37.49,,2021-12-28 11:00
2844,2021-12-28 12:00:00,2021-12-28 12,12,28,52,Martes,0.0,863.245,24.587,57.032,1.985,3.348,85.3,78.267,706.835,37.412,,2021-12-28 12:00
2845,2021-12-28 13:00:00,2021-12-28 13,12,28,52,Martes,0.0,862.428,24.555,59.545,3.007,4.367,81.067,83.083,544.99,37.405,,2021-12-28 13:00
2846,2021-12-28 14:00:00,2021-12-28 14,12,28,52,Martes,0.0,861.857,24.263,62.29,3.508,5.12,86.8,84.217,404.392,37.4,,2021-12-28 14:00
2847,2021-12-28 15:00:00,2021-12-28 15,12,28,52,Martes,0.0,861.688,23.928,65.207,1.823,2.678,118.0,120.167,325.843,37.403,,2021-12-28 15:00
2848,2021-12-28 16:00:00,2021-12-28 16,12,28,52,Martes,0.066,862.07,22.823,70.937,2.435,3.735,132.517,132.217,114.305,37.41,,2021-12-28 16:00
2849,2021-12-28 17:00:00,2021-12-28 17,12,28,52,Martes,0.201,863.197,20.445,85.36,1.217,1.735,219.667,216.583,5.302,37.41,,2021-12-28 17:00
2850,2021-12-28 18:00:00,2021-12-28 18,12,28,52,Martes,0.0,863.29,19.65,88.875,0.882,1.217,224.467,222.6,0.0,37.407,0.254,2021-12-28 18:00
2851,2021-12-28 19:00:00,2021-12-28 19,12,28,52,Martes,0.0,863.877,19.683,88.613,1.103,1.62,190.417,178.65,0.0,37.413,,2021-12-28 19:00
2852,2021-12-28 20:00:00,2021-12-28 20,12,28,52,Martes,0.0,864.818,19.167,88.008,0.977,1.278,150.933,151.45,0.0,37.41,,2021-12-28 20:00
2853,2021-12-28 21:00:00,2021-12-28 21,12,28,52,Martes,0.0,865.278,18.947,88.577,0.635,0.888,173.4,174.8,0.0,37.42,,2021-12-28 21:00
2854,2021-12-28 22:00:00,2021-12-28 22,12,28,52,Martes,0.0,865.537,19.233,87.898,0.82,1.083,205.883,199.2,0.0,37.41,,2021-12-28 22:00
2855,2021-12-28 23:00:00,2021-12-28 23,12,28,52,Martes,0.0,865.45,19.227,89.193,0.527,0.752,167.6,152.267,0.0,37.403,,2021-12-28 23:00
2856,2021-12-29 00:00:00,2021-12-29 00,12,29,52,Miércoles,0.0,864.985,19.115,89.153,0.57,0.837,216.183,215.817,0.0,37.427,,2021-12-29 00:00
2857,2021-12-29 01:00:00,2021-12-29 01,12,29,52,Miércoles,0.0,864.358,18.903,89.607,0.525,0.725,180.85,171.467,0.0,37.403,,2021-12-29 01:00
2858,2021-12-29 02:00:00,2021-12-29 02,12,29,52,Miércoles,0.0,863.81,18.668,90.088,0.462,0.652,139.233,139.333,0.0,37.427,,2021-12-29 02:00
2859,2021-12-29 03:00:00,2021-12-29 03,12,29,52,Miércoles,0.0,863.71,18.607,90.133,0.418,0.62,195.65,173.833,0.0,37.417,,2021-12-29 03:00
2860,2021-12-29 04:00:00,2021-12-29 04,12,29,52,Miércoles,0.0,863.963,18.488,89.413,0.825,1.027,180.15,181.883,0.0,37.417,,2021-12-29 04:00
2861,2021-12-29 05:00:00,2021-12-29 05,12,29,52,Miércoles,0.0,864.352,18.42,89.732,0.46,0.647,182.817,184.867,0.0,37.42,,2021-12-29 05:00
2862,2021-12-29 06:00:00,2021-12-29 06,12,29,52,Miércoles,0.0,864.91,18.607,90.035,0.342,0.523,213.4,203.35,8.748,37.417,,2021-12-29 06:00
2863,2021-12-29 07:00:00,2021-12-29 07,12,29,52,Miércoles,0.0,865.517,18.917,89.11,0.515,0.688,81.767,83.7,62.381,37.423,,2021-12-29 07:00
2864,2021-12-29 08:00:00,2021-12-29 08,12,29,52,Miércoles,0.0,866.055,19.935,84.508,0.543,0.883,208.467,195.483,158.164,37.437,,2021-12-29 08:00
2865,2021-12-29 09:00:00,2021-12-29 09,12,29,52,Miércoles,0.0,866.2,20.858,77.972,0.745,1.165,116.2,112.717,245.179,37.427,,2021-12-29 09:00
2866,2021-12-29 10:00:00,2021-12-29 10,12,29,52,Miércoles,0.0,866.09,21.618,72.433,1.053,1.657,89.367,76.183,310.954,37.407,,2021-12-29 10:00
2867,2021-12-29 11:00:00,2021-12-29 11,12,29,52,Miércoles,0.0,865.393,22.337,70.828,1.815,2.858,116.233,129.733,185.709,37.413,0.254,2021-12-29 11:00
2868,2021-12-29 12:00:00,2021-12-29 12,12,29,52,Miércoles,0.001,864.518,22.425,68.56,2.333,3.29,73.65,72.117,303.561,37.413,0.0,2021-12-29 12:00
2869,2021-12-29 13:00:00,2021-12-29 13,12,29,52,Miércoles,0.003,863.707,22.197,71.623,2.215,3.12,79.65,83.7,317.459,37.41,0.254,2021-12-29 13:00
2870,2021-12-29 14:00:00,2021-12-29 14,12,29,52,Miércoles,0.105,863.21,21.102,78.183,2.43,3.397,132.917,137.583,59.642,37.407,0.0,2021-12-29 14:00
2871,2021-12-29 15:00:00,2021-12-29 15,12,29,52,Miércoles,0.011,862.912,21.04,83.06,1.057,1.548,245.517,250.233,134.818,37.4,0.011,2021-12-29 15:00
2872,2021-12-29 16:00:00,2021-12-29 16,12,29,52,Miércoles,0.013,863.113,21.507,82.692,0.555,0.82,213.317,211.15,92.349,37.403,,2021-12-29 16:00
2873,2021-12-29 17:00:00,2021-12-29 17,12,29,52,Miércoles,0.0,863.665,20.795,86.728,0.948,1.225,153.45,155.583,17.257,37.41,,2021-12-29 17:00
2874,2021-12-29 18:00:00,2021-12-29 18,12,29,52,Miércoles,0.001,864.172,20.375,86.16,0.863,1.255,165.567,171.733,0.0,37.41,,2021-12-29 18:00
2875,2021-12-29 19:00:00,2021-12-29 19,12,29,52,Miércoles,0.0,864.943,20.123,86.435,0.822,1.062,155.4,157.283,0.0,37.41,,2021-12-29 19:00
2876,2021-12-29 20:00:00,2021-12-29 20,12,29,52,Miércoles,0.006,865.757,19.773,88.158,0.657,0.9,161.133,160.683,0.0,37.403,,2021-12-29 20:00
2877,2021-12-29 21:00:00,2021-12-29 21,12,29,52,Miércoles,0.0,866.04,19.317,89.208,0.702,0.908,174.25,172.067,0.0,37.413,,2021-12-29 21:00
2878,2021-12-29 22:00:00,2021-12-29 22,12,29,52,Miércoles,0.0,866.512,19.132,89.412,0.608,0.798,140.483,141.483,0.0,37.403,,2021-12-29 22:00
